CustomerCode,FullNameAr,FullNameEn,NationalId,CustomerType
CST01001011,Bulk Customer AR 1001011,Bulk Customer 1001011,1001001011,Individual
CST01001012,Bulk Customer AR 1001012,Bulk Customer 1001012,1001001012,Individual
CST01001013,Bulk Customer AR 1001013,Bulk Customer 1001013,1001001013,Individual
CST01001014,Bulk Customer AR 1001014,Bulk Customer 1001014,1001001014,Individual
CST01001015,Bulk Customer AR 1001015,Bulk Customer 1001015,1001001015,Individual
CST01001016,Bulk Customer AR 1001016,Bulk Customer 1001016,1001001016,Individual
CST01001017,Bulk Customer AR 1001017,Bulk Customer 1001017,1001001017,Individual
CST01001018,Bulk Customer AR 1001018,Bulk Customer 1001018,1001001018,Individual
CST01001019,Bulk Customer AR 1001019,Bulk Customer 1001019,1001001019,Individual
CST01001020,Bulk Customer AR 1001020,Bulk Customer 1001020,1001001020,Individual
CST01001021,Bulk Customer AR 1001021,Bulk Customer 1001021,1001001021,Individual
CST01001022,Bulk Customer AR 1001022,Bulk Customer 1001022,1001001022,Individual
CST01001023,Bulk Customer AR 1001023,Bulk Customer 1001023,1001001023,Individual
CST01001024,Bulk Customer AR 1001024,Bulk Customer 1001024,1001001024,Individual
CST01001025,Bulk Customer AR 1001025,Bulk Customer 1001025,1001001025,Individual
CST01001026,Bulk Customer AR 1001026,Bulk Customer 1001026,1001001026,Individual
CST01001027,Bulk Customer AR 1001027,Bulk Customer 1001027,1001001027,Individual
CST01001028,Bulk Customer AR 1001028,Bulk Customer 1001028,1001001028,Individual
CST01001029,Bulk Customer AR 1001029,Bulk Customer 1001029,1001001029,Individual
CST01001030,Bulk Customer AR 1001030,Bulk Customer 1001030,1001001030,Individual
CST01001031,Bulk Customer AR 1001031,Bulk Customer 1001031,1001001031,Individual
CST01001032,Bulk Customer AR 1001032,Bulk Customer 1001032,1001001032,Individual
CST01001033,Bulk Customer AR 1001033,Bulk Customer 1001033,1001001033,Individual
CST01001034,Bulk Customer AR 1001034,Bulk Customer 1001034,1001001034,Individual
CST01001035,Bulk Customer AR 1001035,Bulk Customer 1001035,1001001035,Individual
CST01001036,Bulk Customer AR 1001036,Bulk Customer 1001036,1001001036,Individual
CST01001037,Bulk Customer AR 1001037,Bulk Customer 1001037,1001001037,Individual
CST01001038,Bulk Customer AR 1001038,Bulk Customer 1001038,1001001038,Individual
CST01001039,Bulk Customer AR 1001039,Bulk Customer 1001039,1001001039,Individual
CST01001040,Bulk Customer AR 1001040,Bulk Customer 1001040,1001001040,Individual
CST01001041,Bulk Customer AR 1001041,Bulk Customer 1001041,1001001041,Individual
CST01001042,Bulk Customer AR 1001042,Bulk Customer 1001042,1001001042,Individual
CST01001043,Bulk Customer AR 1001043,Bulk Customer 1001043,1001001043,Individual
CST01001044,Bulk Customer AR 1001044,Bulk Customer 1001044,1001001044,Individual
CST01001045,Bulk Customer AR 1001045,Bulk Customer 1001045,1001001045,Individual
CST01001046,Bulk Customer AR 1001046,Bulk Customer 1001046,1001001046,Individual
CST01001047,Bulk Customer AR 1001047,Bulk Customer 1001047,1001001047,Individual
CST01001048,Bulk Customer AR 1001048,Bulk Customer 1001048,1001001048,Individual
CST01001049,Bulk Customer AR 1001049,Bulk Customer 1001049,1001001049,Individual
CST01001050,Bulk Customer AR 1001050,Bulk Customer 1001050,1001001050,Individual
CST01001051,Bulk Customer AR 1001051,Bulk Customer 1001051,1001001051,Individual
CST01001052,Bulk Customer AR 1001052,Bulk Customer 1001052,1001001052,Individual
CST01001053,Bulk Customer AR 1001053,Bulk Customer 1001053,1001001053,Individual
CST01001054,Bulk Customer AR 1001054,Bulk Customer 1001054,1001001054,Individual
CST01001055,Bulk Customer AR 1001055,Bulk Customer 1001055,1001001055,Individual
CST01001056,Bulk Customer AR 1001056,Bulk Customer 1001056,1001001056,Individual
CST01001057,Bulk Customer AR 1001057,Bulk Customer 1001057,1001001057,Individual
CST01001058,Bulk Customer AR 1001058,Bulk Customer 1001058,1001001058,Individual
CST01001059,Bulk Customer AR 1001059,Bulk Customer 1001059,1001001059,Individual
CST01001060,Bulk Customer AR 1001060,Bulk Customer 1001060,1001001060,Individual
CST01001061,Bulk Customer AR 1001061,Bulk Customer 1001061,1001001061,Individual
CST01001062,Bulk Customer AR 1001062,Bulk Customer 1001062,1001001062,Individual
CST01001063,Bulk Customer AR 1001063,Bulk Customer 1001063,1001001063,Individual
CST01001064,Bulk Customer AR 1001064,Bulk Customer 1001064,1001001064,Individual
CST01001065,Bulk Customer AR 1001065,Bulk Customer 1001065,1001001065,Individual
CST01001066,Bulk Customer AR 1001066,Bulk Customer 1001066,1001001066,Individual
CST01001067,Bulk Customer AR 1001067,Bulk Customer 1001067,1001001067,Individual
CST01001068,Bulk Customer AR 1001068,Bulk Customer 1001068,1001001068,Individual
CST01001069,Bulk Customer AR 1001069,Bulk Customer 1001069,1001001069,Individual
CST01001070,Bulk Customer AR 1001070,Bulk Customer 1001070,1001001070,Individual
CST01001071,Bulk Customer AR 1001071,Bulk Customer 1001071,1001001071,Individual
CST01001072,Bulk Customer AR 1001072,Bulk Customer 1001072,1001001072,Individual
CST01001073,Bulk Customer AR 1001073,Bulk Customer 1001073,1001001073,Individual
CST01001074,Bulk Customer AR 1001074,Bulk Customer 1001074,1001001074,Individual
CST01001075,Bulk Customer AR 1001075,Bulk Customer 1001075,1001001075,Individual
CST01001076,Bulk Customer AR 1001076,Bulk Customer 1001076,1001001076,Individual
CST01001077,Bulk Customer AR 1001077,Bulk Customer 1001077,1001001077,Individual
CST01001078,Bulk Customer AR 1001078,Bulk Customer 1001078,1001001078,Individual
CST01001079,Bulk Customer AR 1001079,Bulk Customer 1001079,1001001079,Individual
CST01001080,Bulk Customer AR 1001080,Bulk Customer 1001080,1001001080,Individual
CST01001081,Bulk Customer AR 1001081,Bulk Customer 1001081,1001001081,Individual
CST01001082,Bulk Customer AR 1001082,Bulk Customer 1001082,1001001082,Individual
CST01001083,Bulk Customer AR 1001083,Bulk Customer 1001083,1001001083,Individual
CST01001084,Bulk Customer AR 1001084,Bulk Customer 1001084,1001001084,Individual
CST01001085,Bulk Customer AR 1001085,Bulk Customer 1001085,1001001085,Individual
CST01001086,Bulk Customer AR 1001086,Bulk Customer 1001086,1001001086,Individual
CST01001087,Bulk Customer AR 1001087,Bulk Customer 1001087,1001001087,Individual
CST01001088,Bulk Customer AR 1001088,Bulk Customer 1001088,1001001088,Individual
CST01001089,Bulk Customer AR 1001089,Bulk Customer 1001089,1001001089,Individual
CST01001090,Bulk Customer AR 1001090,Bulk Customer 1001090,1001001090,Individual
CST01001091,Bulk Customer AR 1001091,Bulk Customer 1001091,1001001091,Individual
CST01001092,Bulk Customer AR 1001092,Bulk Customer 1001092,1001001092,Individual
CST01001093,Bulk Customer AR 1001093,Bulk Customer 1001093,1001001093,Individual
CST01001094,Bulk Customer AR 1001094,Bulk Customer 1001094,1001001094,Individual
CST01001095,Bulk Customer AR 1001095,Bulk Customer 1001095,1001001095,Individual
CST01001096,Bulk Customer AR 1001096,Bulk Customer 1001096,1001001096,Individual
CST01001097,Bulk Customer AR 1001097,Bulk Customer 1001097,1001001097,Individual
CST01001098,Bulk Customer AR 1001098,Bulk Customer 1001098,1001001098,Individual
CST01001099,Bulk Customer AR 1001099,Bulk Customer 1001099,1001001099,Individual
CST01001100,Bulk Customer AR 1001100,Bulk Customer 1001100,1001001100,Individual
,,,,
CST01001102,Bulk Customer AR 1001102,Bulk Customer 1001102,1001001102,Individual
CST01001103,Bulk Customer AR 1001103,Bulk Customer 1001103,1001001103,Individual
CST01001104,Bulk Customer AR 1001104,Bulk Customer 1001104,1001001104,Individual
CST01001105,Bulk Customer AR 1001105,Bulk Customer 1001105,1001001105,Individual
CST01001106,Bulk Customer AR 1001106,Bulk Customer 1001106,1001001106,Individual
CST01001107,Bulk Customer AR 1001107,Bulk Customer 1001107,1001001107,Individual
CST01001108,Bulk Customer AR 1001108,Bulk Customer 1001108,1001001108,Individual
CST01001109,Bulk Customer AR 1001109,Bulk Customer 1001109,1001001109,Individual
CST01001110,Bulk Customer AR 1001110,Bulk Customer 1001110,1001001110,Individual
CST01001111,Bulk Customer AR 1001111,Bulk Customer 1001111,1001001111,Individual
CST01001112,Bulk Customer AR 1001112,Bulk Customer 1001112,1001001112,Individual
CST01001113,Bulk Customer AR 1001113,Bulk Customer 1001113,1001001113,Individual
CST01001114,Bulk Customer AR 1001114,Bulk Customer 1001114,1001001114,Individual
CST01001115,Bulk Customer AR 1001115,Bulk Customer 1001115,1001001115,Individual
CST01001116,Bulk Customer AR 1001116,Bulk Customer 1001116,1001001116,Individual
CST01001117,Bulk Customer AR 1001117,Bulk Customer 1001117,1001001117,Individual
CST01001118,Bulk Customer AR 1001118,Bulk Customer 1001118,1001001118,Individual
CST01001119,Bulk Customer AR 1001119,Bulk Customer 1001119,1001001119,Individual
CST01001120,Bulk Customer AR 1001120,Bulk Customer 1001120,1001001120,Individual
CST01001121,Bulk Customer AR 1001121,Bulk Customer 1001121,1001001121,Individual
CST01001122,Bulk Customer AR 1001122,Bulk Customer 1001122,1001001122,Individual
CST01001123,Bulk Customer AR 1001123,Bulk Customer 1001123,1001001123,Individual
CST01001124,Bulk Customer AR 1001124,Bulk Customer 1001124,1001001124,Individual
CST01001125,Bulk Customer AR 1001125,Bulk Customer 1001125,1001001125,Individual
CST01001126,Bulk Customer AR 1001126,Bulk Customer 1001126,1001001126,Individual
CST01001127,Bulk Customer AR 1001127,Bulk Customer 1001127,1001001127,Individual
CST01001128,Bulk Customer AR 1001128,Bulk Customer 1001128,1001001128,Individual
CST01001129,Bulk Customer AR 1001129,Bulk Customer 1001129,1001001129,Individual
CST01001130,Bulk Customer AR 1001130,Bulk Customer 1001130,1001001130,Individual
CST01001131,Bulk Customer AR 1001131,Bulk Customer 1001131,1001001131,Individual
CST01001132,Bulk Customer AR 1001132,Bulk Customer 1001132,1001001132,Individual
CST01001133,Bulk Customer AR 1001133,Bulk Customer 1001133,1001001133,Individual
CST01001134,Bulk Customer AR 1001134,Bulk Customer 1001134,1001001134,Individual
CST01001135,Bulk Customer AR 1001135,Bulk Customer 1001135,1001001135,Individual
CST01001136,Bulk Customer AR 1001136,Bulk Customer 1001136,1001001136,Individual
CST01001137,Bulk Customer AR 1001137,Bulk Customer 1001137,1001001137,Individual
CST01001138,Bulk Customer AR 1001138,Bulk Customer 1001138,1001001138,Individual
CST01001139,Bulk Customer AR 1001139,Bulk Customer 1001139,1001001139,Individual
CST01001140,Bulk Customer AR 1001140,Bulk Customer 1001140,1001001140,Individual
CST01001141,Bulk Customer AR 1001141,Bulk Customer 1001141,1001001141,Individual
CST01001142,Bulk Customer AR 1001142,Bulk Customer 1001142,1001001142,Individual
CST01001143,Bulk Customer AR 1001143,Bulk Customer 1001143,1001001143,Individual
CST01001144,Bulk Customer AR 1001144,Bulk Customer 1001144,1001001144,Individual
CST01001145,Bulk Customer AR 1001145,Bulk Customer 1001145,1001001145,Individual
CST01001146,Bulk Customer AR 1001146,Bulk Customer 1001146,1001001146,Individual
CST01001147,Bulk Customer AR 1001147,Bulk Customer 1001147,1001001147,Individual
CST01001148,Bulk Customer AR 1001148,Bulk Customer 1001148,1001001148,Individual
CST01001149,Bulk Customer AR 1001149,Bulk Customer 1001149,1001001149,Individual
CST01001150,Bulk Customer AR 1001150,Bulk Customer 1001150,1001001150,Individual
CST01001151,Bulk Customer AR 1001151,Bulk Customer 1001151,1001001151,Individual
CST01001152,Bulk Customer AR 1001152,Bulk Customer 1001152,1001001152,Individual
CST01001153,Bulk Customer AR 1001153,Bulk Customer 1001153,1001001153,Individual
CST01001154,Bulk Customer AR 1001154,Bulk Customer 1001154,1001001154,Individual
CST01001155,Bulk Customer AR 1001155,Bulk Customer 1001155,1001001155,Individual
CST01001156,Bulk Customer AR 1001156,Bulk Customer 1001156,1001001156,Individual
CST01001157,Bulk Customer AR 1001157,Bulk Customer 1001157,1001001157,Individual
CST01001158,Bulk Customer AR 1001158,Bulk Customer 1001158,1001001158,Individual
CST01001159,Bulk Customer AR 1001159,Bulk Customer 1001159,1001001159,Individual
CST01001160,Bulk Customer AR 1001160,Bulk Customer 1001160,1001001160,Individual
CST01001161,Bulk Customer AR 1001161,Bulk Customer 1001161,1001001161,Individual
CST01001162,Bulk Customer AR 1001162,Bulk Customer 1001162,1001001162,Individual
CST01001163,Bulk Customer AR 1001163,Bulk Customer 1001163,1001001163,Individual
CST01001164,Bulk Customer AR 1001164,Bulk Customer 1001164,1001001164,Individual
CST01001165,Bulk Customer AR 1001165,Bulk Customer 1001165,1001001165,Individual
CST01001166,Bulk Customer AR 1001166,Bulk Customer 1001166,1001001166,Individual
CST01001167,Bulk Customer AR 1001167,Bulk Customer 1001167,1001001167,Individual
CST01001168,Bulk Customer AR 1001168,Bulk Customer 1001168,1001001168,Individual
CST01001169,Bulk Customer AR 1001169,Bulk Customer 1001169,1001001169,Individual
CST01001170,Bulk Customer AR 1001170,Bulk Customer 1001170,1001001170,Individual
CST01001171,Bulk Customer AR 1001171,Bulk Customer 1001171,1001001171,Individual
CST01001172,Bulk Customer AR 1001172,Bulk Customer 1001172,1001001172,Individual
CST01001173,Bulk Customer AR 1001173,Bulk Customer 1001173,1001001173,Individual
CST01001174,Bulk Customer AR 1001174,Bulk Customer 1001174,1001001174,Individual
CST01001175,Bulk Customer AR 1001175,Bulk Customer 1001175,1001001175,Individual
CST01001176,Bulk Customer AR 1001176,Bulk Customer 1001176,1001001176,Individual
CST01001177,Bulk Customer AR 1001177,Bulk Customer 1001177,1001001177,Individual
CST01001178,Bulk Customer AR 1001178,Bulk Customer 1001178,1001001178,Individual
CST01001179,Bulk Customer AR 1001179,Bulk Customer 1001179,1001001179,Individual
CST01001180,Bulk Customer AR 1001180,Bulk Customer 1001180,1001001180,Individual
CST01001181,Bulk Customer AR 1001181,Bulk Customer 1001181,1001001181,Individual
CST01001182,Bulk Customer AR 1001182,Bulk Customer 1001182,1001001182,Individual
CST01001183,Bulk Customer AR 1001183,Bulk Customer 1001183,1001001183,Individual
CST01001184,Bulk Customer AR 1001184,Bulk Customer 1001184,1001001184,Individual
CST01001185,Bulk Customer AR 1001185,Bulk Customer 1001185,1001001185,Individual
CST01001186,Bulk Customer AR 1001186,Bulk Customer 1001186,1001001186,Individual
CST01001187,Bulk Customer AR 1001187,Bulk Customer 1001187,1001001187,Individual
CST01001188,Bulk Customer AR 1001188,Bulk Customer 1001188,1001001188,Individual
CST01001189,Bulk Customer AR 1001189,Bulk Customer 1001189,1001001189,Individual
CST01001190,Bulk Customer AR 1001190,Bulk Customer 1001190,1001001190,Individual
CST01001191,Bulk Customer AR 1001191,Bulk Customer 1001191,1001001191,Individual
CST01001192,Bulk Customer AR 1001192,Bulk Customer 1001192,1001001192,Individual
CST01001193,Bulk Customer AR 1001193,Bulk Customer 1001193,1001001193,Individual
CST01001194,Bulk Customer AR 1001194,Bulk Customer 1001194,1001001194,Individual
CST01001195,Bulk Customer AR 1001195,Bulk Customer 1001195,1001001195,Individual
CST01001196,Bulk Customer AR 1001196,Bulk Customer 1001196,1001001196,Individual
CST01001197,Bulk Customer AR 1001197,Bulk Customer 1001197,1001001197,Individual
CST01001198,Bulk Customer AR 1001198,Bulk Customer 1001198,1001001198,Individual
CST01001199,Bulk Customer AR 1001199,Bulk Customer 1001199,1001001199,Individual
CST01001200,Bulk Customer AR 1001200,Bulk Customer 1001200,1001001200,Individual
,,,,
CST01001202,Bulk Customer AR 1001202,Bulk Customer 1001202,1001001202,Individual
CST01001203,Bulk Customer AR 1001203,Bulk Customer 1001203,1001001203,Individual
CST01001204,Bulk Customer AR 1001204,Bulk Customer 1001204,1001001204,Individual
CST01001205,Bulk Customer AR 1001205,Bulk Customer 1001205,1001001205,Individual
CST01001206,Bulk Customer AR 1001206,Bulk Customer 1001206,1001001206,Individual
CST01001207,Bulk Customer AR 1001207,Bulk Customer 1001207,1001001207,Individual
CST01001208,Bulk Customer AR 1001208,Bulk Customer 1001208,1001001208,Individual
CST01001209,Bulk Customer AR 1001209,Bulk Customer 1001209,1001001209,Individual
CST01001210,Bulk Customer AR 1001210,Bulk Customer 1001210,1001001210,Individual
CST01001211,Bulk Customer AR 1001211,Bulk Customer 1001211,1001001211,Individual
CST01001212,Bulk Customer AR 1001212,Bulk Customer 1001212,1001001212,Individual
CST01001213,Bulk Customer AR 1001213,Bulk Customer 1001213,1001001213,Individual
CST01001214,Bulk Customer AR 1001214,Bulk Customer 1001214,1001001214,Individual
CST01001215,Bulk Customer AR 1001215,Bulk Customer 1001215,1001001215,Individual
CST01001216,Bulk Customer AR 1001216,Bulk Customer 1001216,1001001216,Individual
CST01001217,Bulk Customer AR 1001217,Bulk Customer 1001217,1001001217,Individual
CST01001218,Bulk Customer AR 1001218,Bulk Customer 1001218,1001001218,Individual
CST01001219,Bulk Customer AR 1001219,Bulk Customer 1001219,1001001219,Individual
CST01001220,Bulk Customer AR 1001220,Bulk Customer 1001220,1001001220,Individual
CST01001221,Bulk Customer AR 1001221,Bulk Customer 1001221,1001001221,Individual
CST01001222,Bulk Customer AR 1001222,Bulk Customer 1001222,1001001222,Individual
CST01001223,Bulk Customer AR 1001223,Bulk Customer 1001223,1001001223,Individual
CST01001224,Bulk Customer AR 1001224,Bulk Customer 1001224,1001001224,Individual
CST01001225,Bulk Customer AR 1001225,Bulk Customer 1001225,1001001225,Individual
CST01001226,Bulk Customer AR 1001226,Bulk Customer 1001226,1001001226,Individual
CST01001227,Bulk Customer AR 1001227,Bulk Customer 1001227,1001001227,Individual
CST01001228,Bulk Customer AR 1001228,Bulk Customer 1001228,1001001228,Individual
