MSISDN,IMSI,ICCID,Pin1,Puk1
0901002804,417010001002804,8910300000010028040,1234,5678
0901002805,417010001002805,8910300000010028057,1234,5678
0901002806,417010001002806,8910300000010028065,1234,5678
0901002807,417010001002807,8910300000010028073,1234,5678
0901002808,417010001002808,8910300000010028081,1234,5678
0901002809,417010001002809,8910300000010028099,1234,5678
0901002810,417010001002810,8910300000010028107,1234,5678
0901002811,417010001002811,8910300000010028115,1234,5678
0901002812,417010001002812,8910300000010028123,1234,5678
0901002813,417010001002813,8910300000010028131,1234,5678
0901002814,417010001002814,8910300000010028149,1234,5678
0901002815,417010001002815,8910300000010028156,1234,5678
0901002816,417010001002816,8910300000010028164,1234,5678
0901002817,417010001002817,8910300000010028172,1234,5678
0901002818,417010001002818,8910300000010028180,1234,5678
0901002819,417010001002819,8910300000010028198,1234,5678
0901002820,417010001002820,8910300000010028206,1234,5678
0901002821,417010001002821,8910300000010028214,1234,5678
0901002822,417010001002822,8910300000010028222,1234,5678
0901002823,417010001002823,8910300000010028230,1234,5678
0901002824,417010001002824,8910300000010028248,1234,5678
0901002825,417010001002825,8910300000010028255,1234,5678
0901002826,417010001002826,8910300000010028263,1234,5678
0901002827,417010001002827,8910300000010028271,1234,5678
0901002828,417010001002828,8910300000010028289,1234,5678
0901002829,417010001002829,8910300000010028297,1234,5678
0901002830,417010001002830,8910300000010028305,1234,5678
0901002831,417010001002831,8910300000010028313,1234,5678
0901002832,417010001002832,8910300000010028321,1234,5678
0901002833,417010001002833,8910300000010028339,1234,5678
0901002834,417010001002834,8910300000010028347,1234,5678
0901002835,417010001002835,8910300000010028354,1234,5678
0901002836,417010001002836,8910300000010028362,1234,5678
0901002837,417010001002837,8910300000010028370,1234,5678
0901002838,417010001002838,8910300000010028388,1234,5678
0901002839,417010001002839,8910300000010028396,1234,5678
0901002840,417010001002840,8910300000010028404,1234,5678
0901002841,417010001002841,8910300000010028412,1234,5678
0901002842,417010001002842,8910300000010028420,1234,5678
0901002843,417010001002843,8910300000010028438,1234,5678
0901002844,417010001002844,8910300000010028446,1234,5678
0901002845,417010001002845,8910300000010028453,1234,5678
0901002846,417010001002846,8910300000010028461,1234,5678
0901002847,417010001002847,8910300000010028479,1234,5678
0901002848,417010001002848,8910300000010028487,1234,5678
0901002849,417010001002849,8910300000010028495,1234,5678
0901002850,417010001002850,8910300000010028503,1234,5678
0901002851,417010001002851,8910300000010028511,1234,5678
0901002852,417010001002852,8910300000010028529,1234,5678
0901002853,417010001002853,8910300000010028537,1234,5678
0901002854,417010001002854,8910300000010028545,1234,5678
0901002855,417010001002855,8910300000010028552,1234,5678
0901002856,417010001002856,8910300000010028560,1234,5678
0901002857,417010001002857,8910300000010028578,1234,5678
0901002858,417010001002858,8910300000010028586,1234,5678
0901002859,417010001002859,8910300000010028594,1234,5678
0901002860,417010001002860,8910300000010028602,1234,5678
0901002861,417010001002861,8910300000010028610,1234,5678
0901002862,417010001002862,8910300000010028628,1234,5678
0901002863,417010001002863,8910300000010028636,1234,5678
0901002864,417010001002864,8910300000010028644,1234,5678
0901002865,417010001002865,8910300000010028651,1234,5678
0901002866,417010001002866,8910300000010028669,1234,5678
0901002867,417010001002867,8910300000010028677,1234,5678
0901002868,417010001002868,8910300000010028685,1234,5678
0901002869,417010001002869,8910300000010028693,1234,5678
0901002870,417010001002870,8910300000010028701,1234,5678
0901002871,417010001002871,8910300000010028719,1234,5678
0901002872,417010001002872,8910300000010028727,1234,5678
0901002873,417010001002873,8910300000010028735,1234,5678
0901002874,417010001002874,8910300000010028743,1234,5678
0901002875,417010001002875,8910300000010028750,1234,5678
0901002876,417010001002876,8910300000010028768,1234,5678
0901002877,417010001002877,8910300000010028776,1234,5678
0901002878,417010001002878,8910300000010028784,1234,5678
0901002879,417010001002879,8910300000010028792,1234,5678
0901002880,417010001002880,8910300000010028800,1234,5678
0901002881,417010001002881,8910300000010028818,1234,5678
0901002882,417010001002882,8910300000010028826,1234,5678
0901002883,417010001002883,8910300000010028834,1234,5678
0901002884,417010001002884,8910300000010028842,1234,5678
0901002885,417010001002885,8910300000010028859,1234,5678
0901002886,417010001002886,8910300000010028867,1234,5678
0901002887,417010001002887,8910300000010028875,1234,5678
0901002888,417010001002888,8910300000010028883,1234,5678
0901002889,417010001002889,8910300000010028891,1234,5678
0901002890,417010001002890,8910300000010028909,1234,5678
0901002891,417010001002891,8910300000010028917,1234,5678
0901002892,417010001002892,8910300000010028925,1234,5678
0901002893,417010001002893,8910300000010028933,1234,5678
0901002894,417010001002894,8910300000010028941,1234,5678
0901002895,417010001002895,8910300000010028958,1234,5678
0901002896,417010001002896,8910300000010028966,1234,5678
0901002897,417010001002897,8910300000010028974,1234,5678
0901002898,417010001002898,8910300000010028982,1234,5678
0901002899,417010001002899,8910300000010028990,1234,5678
,,INVALID_ICCID,,
0901002901,417010001002901,8910300000010029014,1234,5678
0901002902,417010001002902,8910300000010029022,1234,5678
0901002903,417010001002903,8910300000010029030,1234,5678
0901002904,417010001002904,8910300000010029048,1234,5678
0901002905,417010001002905,8910300000010029055,1234,5678
0901002906,417010001002906,8910300000010029063,1234,5678
0901002907,417010001002907,8910300000010029071,1234,5678
0901002908,417010001002908,8910300000010029089,1234,5678
0901002909,417010001002909,8910300000010029097,1234,5678
0901002910,417010001002910,8910300000010029105,1234,5678
0901002911,417010001002911,8910300000010029113,1234,5678
0901002912,417010001002912,8910300000010029121,1234,5678
0901002913,417010001002913,8910300000010029139,1234,5678
0901002914,417010001002914,8910300000010029147,1234,5678
0901002915,417010001002915,8910300000010029154,1234,5678
0901002916,417010001002916,8910300000010029162,1234,5678
0901002917,417010001002917,8910300000010029170,1234,5678
0901002918,417010001002918,8910300000010029188,1234,5678
0901002919,417010001002919,8910300000010029196,1234,5678
0901002920,417010001002920,8910300000010029204,1234,5678
0901002921,417010001002921,8910300000010029212,1234,5678
0901002922,417010001002922,8910300000010029220,1234,5678
0901002923,417010001002923,8910300000010029238,1234,5678
0901002924,417010001002924,8910300000010029246,1234,5678
0901002925,417010001002925,8910300000010029253,1234,5678
0901002926,417010001002926,8910300000010029261,1234,5678
0901002927,417010001002927,8910300000010029279,1234,5678
0901002928,417010001002928,8910300000010029287,1234,5678
0901002929,417010001002929,8910300000010029295,1234,5678
0901002930,417010001002930,8910300000010029303,1234,5678
0901002931,417010001002931,8910300000010029311,1234,5678
0901002932,417010001002932,8910300000010029329,1234,5678
0901002933,417010001002933,8910300000010029337,1234,5678
0901002934,417010001002934,8910300000010029345,1234,5678
0901002935,417010001002935,8910300000010029352,1234,5678
0901002936,417010001002936,8910300000010029360,1234,5678
0901002937,417010001002937,8910300000010029378,1234,5678
0901002938,417010001002938,8910300000010029386,1234,5678
0901002939,417010001002939,8910300000010029394,1234,5678
0901002940,417010001002940,8910300000010029402,1234,5678
0901002941,417010001002941,8910300000010029410,1234,5678
0901002942,417010001002942,8910300000010029428,1234,5678
0901002943,417010001002943,8910300000010029436,1234,5678
0901002944,417010001002944,8910300000010029444,1234,5678
0901002945,417010001002945,8910300000010029451,1234,5678
0901002946,417010001002946,8910300000010029469,1234,5678
0901002947,417010001002947,8910300000010029477,1234,5678
0901002948,417010001002948,8910300000010029485,1234,5678
0901002949,417010001002949,8910300000010029493,1234,5678
0901002950,417010001002950,8910300000010029501,1234,5678
0901002951,417010001002951,8910300000010029519,1234,5678
0901002952,417010001002952,8910300000010029527,1234,5678
0901002953,417010001002953,8910300000010029535,1234,5678
0901002954,417010001002954,8910300000010029543,1234,5678
0901002955,417010001002955,8910300000010029550,1234,5678
0901002956,417010001002956,8910300000010029568,1234,5678
0901002957,417010001002957,8910300000010029576,1234,5678
0901002958,417010001002958,8910300000010029584,1234,5678
0901002959,417010001002959,8910300000010029592,1234,5678
0901002960,417010001002960,8910300000010029600,1234,5678
0901002961,417010001002961,8910300000010029618,1234,5678
0901002962,417010001002962,8910300000010029626,1234,5678
0901002963,417010001002963,8910300000010029634,1234,5678
0901002964,417010001002964,8910300000010029642,1234,5678
0901002965,417010001002965,8910300000010029659,1234,5678
0901002966,417010001002966,8910300000010029667,1234,5678
0901002967,417010001002967,8910300000010029675,1234,5678
0901002968,417010001002968,8910300000010029683,1234,5678
0901002969,417010001002969,8910300000010029691,1234,5678
0901002970,417010001002970,8910300000010029709,1234,5678
0901002971,417010001002971,8910300000010029717,1234,5678
0901002972,417010001002972,8910300000010029725,1234,5678
0901002973,417010001002973,8910300000010029733,1234,5678
0901002974,417010001002974,8910300000010029741,1234,5678
0901002975,417010001002975,8910300000010029758,1234,5678
0901002976,417010001002976,8910300000010029766,1234,5678
0901002977,417010001002977,8910300000010029774,1234,5678
0901002978,417010001002978,8910300000010029782,1234,5678
0901002979,417010001002979,8910300000010029790,1234,5678
0901002980,417010001002980,8910300000010029808,1234,5678
0901002981,417010001002981,8910300000010029816,1234,5678
0901002982,417010001002982,8910300000010029824,1234,5678
0901002983,417010001002983,8910300000010029832,1234,5678
0901002984,417010001002984,8910300000010029840,1234,5678
0901002985,417010001002985,8910300000010029857,1234,5678
0901002986,417010001002986,8910300000010029865,1234,5678
0901002987,417010001002987,8910300000010029873,1234,5678
0901002988,417010001002988,8910300000010029881,1234,5678
0901002989,417010001002989,8910300000010029899,1234,5678
0901002990,417010001002990,8910300000010029907,1234,5678
0901002991,417010001002991,8910300000010029915,1234,5678
0901002992,417010001002992,8910300000010029923,1234,5678
0901002993,417010001002993,8910300000010029931,1234,5678
0901002994,417010001002994,8910300000010029949,1234,5678
0901002995,417010001002995,8910300000010029956,1234,5678
0901002996,417010001002996,8910300000010029964,1234,5678
0901002997,417010001002997,8910300000010029972,1234,5678
0901002998,417010001002998,8910300000010029980,1234,5678
0901002999,417010001002999,8910300000010029998,1234,5678
